Latitude,Longitude,Altitude
47.287945,11.4027454,830.766
47.2879445,11.402757,832.423
47.2879418,11.4027627,833.16
47.2879385,11.4027642,833.271
47.287935,11.4027658,833.444
47.2879329,11.4027666,833.576
47.2879311,11.4027729,834.58
47.2879313,11.4027806,835.778
47.2879317,11.4027889,837.103
47.2879297,11.4027982,838.317
47.2879252,11.402808,839.703
47.2879232,11.4028117,840.264
47.2879181,11.4028226,842.02
47.2879174,11.4028361,843.901
47.2879141,11.4028513,846.137
47.2879178,11.4028669,848.564
47.2879204,11.4028788,850.394
47.2879206,11.4028973,853.2
47.2879265,11.4029039,854.099
47.2879304,11.4029091,854.805
47.2879293,11.4029161,855.915
47.2879312,11.4029213,856.823
47.2879371,11.4029204,856.67
47.2879394,11.4029222,856.927
47.2879401,11.4029259,857.486
47.2879399,11.4029301,857.922
47.2879374,11.4029346,858.481
47.2879363,11.4029386,858.862
47.2879383,11.4029424,859.153
47.2879375,11.4029477,859.692
47.2879361,11.4029529,860.192
47.2879358,11.4029591,860.871
47.2879377,11.4029657,861.543
47.2879405,11.4029715,862.058
47.2879404,11.4029796,862.931
47.2879425,11.4029861,863.666
47.2879467,11.4029881,863.676
47.2879495,11.402991,863.854
47.2879492,11.4029956,864.388
47.2879519,11.4029977,864.57
47.2879528,11.4030013,865.07
47.2879511,11.4030091,866.246
47.2879509,11.4030188,867.58
47.2879545,11.4030222,868.251
47.2879594,11.403026,868.688
47.2879628,11.40303,869.154
47.2879669,11.4030316,869.238
47.2879646,11.4030369,870.111
47.287965,11.4030432,870.963
47.2879663,11.403049,871.842
47.287968,11.403053,872.423
47.287972,11.403057,872.748
47.2879737,11.4030612,873.312
47.2879763,11.4030671,874.144
47.2879753,11.4030711,874.895
47.2879722,11.4030756,875.742
47.2879719,11.4030747,875.92
47.2879694,11.4030783,876.723
47.2879737,11.4030776,876.75
47.287975,11.403079,877.039
47.287974,11.4030807,877.332
47.2879764,11.4030811,877.379
47.2879736,11.4030822,877.767
47.2879717,11.4030832,878.088
47.2879726,11.4030844,878.232
47.2879738,11.4030868,878.512
47.287974,11.4030899,878.906
47.2879733,11.4030937,879.634
47.2879687,11.4031041,881.338
47.2879685,11.4031106,882.404
47.287968,11.4031173,883.505
47.2879667,11.4031248,884.669
47.2879716,11.4031284,885.032
47.2879733,11.4031354,886.197
47.2879773,11.4031417,886.879
47.2879777,11.40315,887.98
47.2879741,11.4031619,889.884
47.2879827,11.4031656,890.223
47.2879836,11.4031718,891.127
47.2879854,11.4031791,892.083
47.2879913,11.4031817,892.238
47.2879909,11.4031865,892.594
47.2879904,11.4031918,893.061
47.2879877,11.4031926,893.01
47.2879906,11.4031929,892.671
47.2879885,11.4031953,892.599
47.287987,11.4031956,892.31
47.2879877,11.4031988,892.241
47.2879849,11.4032029,892.43
47.2879926,11.4032051,892.406
47.2879934,11.4032058,892.256
47.2879955,11.4032061,892.002
47.287996,11.403208,892.155
47.287993,11.4032134,892.982
47.2879968,11.4032117,892.641
47.2879992,11.4032125,892.581
47.2879995,11.4032124,892.322
47.2880038,11.4032142,891.807
47.288005,11.4032139,891.539
47.2880036,11.4032175,891.846
47.288006,11.4032206,892.115
47.2880095,11.4032204,891.962
47.2880111,11.4032217,892.122
47.2880081,11.4032264,892.806
47.2880087,11.4032283,892.998
47.2880093,11.4032309,893.291
47.2880108,11.4032334,893.551
47.2880122,11.403236,893.851
47.2880118,11.40324,894.394
47.2880146,11.4032417,894.581
47.2880189,11.403242,894.579
47.2880201,11.4032439,894.892
47.2880218,11.4032447,894.943
47.2880244,11.4032459,895.038
47.2880274,11.4032444,894.751
47.2880317,11.4032449,894.73
47.288033,11.4032502,895.185
47.2880339,11.4032532,895.326
47.288034,11.4032569,895.493
47.2880338,11.4032594,895.606
47.2880337,11.4032648,895.962
47.2880393,11.4032667,895.764
47.2880398,11.4032697,896.072
47.2880414,11.4032722,896.303
47.2880469,11.4032711,895.948
47.2880497,11.4032729,895.71
47.2880496,11.4032768,895.771
47.288052,11.4032795,895.694
47.2880512,11.4032841,895.941
47.2880492,11.4032886,896.173
47.2880477,11.4032957,896.647
47.2880477,11.4033031,897.09
47.2880478,11.4033082,897.413
47.2880483,11.4033114,897.478
47.2880499,11.403313,897.297
47.2880518,11.4033191,897.498
47.2880545,11.4033251,897.653
47.2880536,11.4033325,898.161
47.2880566,11.4033359,898.179
47.2880604,11.4033377,898.148
47.2880636,11.4033376,898.101
47.2880625,11.4033404,898.175
47.2880615,11.4033472,898.659
47.2880644,11.4033511,898.637
47.2880668,11.4033573,898.685
47.2880687,11.4033624,898.587
47.2880726,11.4033638,897.922
47.2880714,11.4033693,897.931
47.2880715,11.4033749,897.905
47.2880703,11.4033831,898.241
47.2880728,11.4033888,898.147
47.2880742,11.4033947,898.133
47.2880723,11.4034013,898.71
47.2880711,11.4034087,899.249
47.2880723,11.4034169,899.703
47.2880791,11.403425,900.241
47.2880861,11.4034343,900.83
47.2880895,11.4034414,901.285
47.288095,11.4034455,901.695
47.2880983,11.4034524,902.198
47.2881004,11.4034598,902.85
47.2881048,11.4034682,903.39
47.2881086,11.4034755,903.65
47.2881107,11.4034882,904.451
47.2881211,11.4034986,904.65
47.2885872,11.4044056,1039.595
47.2889966,11.4048581,1172.329
47.289197,11.4052191,1230.196
47.2893326,11.4055017,1268.009
47.289434,11.4057276,1295.882
47.2895161,11.4059108,1317.127
47.2895851,11.4060599,1336.911
47.2896373,11.4061907,1349.929
47.2896823,11.406302,1363.244
47.2897188,11.4064038,1370.22
47.2897543,11.4064903,1380.627
47.2897831,11.4065689,1388.192
47.2898099,11.4066395,1393.16
47.2898412,11.4066971,1401.313
47.2898641,11.4067514,1409.037
47.2898826,11.4068016,1414.662
47.2899001,11.4068496,1419.328
47.2899177,11.4068911,1424.856
47.2899329,11.4069286,1430.364
47.2899426,11.4069666,1432.411
47.2899521,11.4070021,1435.604
47.2899624,11.4070346,1437.553
47.2899675,11.4070688,1438.263
47.2899796,11.4070963,1441.938
47.2899931,11.4071211,1445.47
47.2900022,11.4071459,1447.618
47.29001,11.4071701,1449.844
47.2900112,11.407197,1447.913
47.2900191,11.4072195,1449.399
47.2900301,11.4072406,1451.119
47.2900368,11.4072643,1450.434
47.2900421,11.4072866,1451.977
47.290047,11.4073074,1452.725
47.2900554,11.4073244,1456.203
47.2900602,11.4073425,1458.246
47.2900724,11.4073578,1461.537
47.290081,11.4073739,1463.546
47.2900886,11.4073889,1465.979
47.2900894,11.4074075,1465.507
47.290091,11.4074241,1467.344
47.2900925,11.4074404,1467.654
47.2900938,11.407457,1467.095
47.2900979,11.4074701,1468.276
47.2901044,11.4074829,1469.308
47.2901077,11.4074944,1469.577
47.2901093,11.4075065,1470.423
47.2901117,11.4075185,1470.16
47.2901098,11.4075339,1467.516
47.2901165,11.4075456,1470.132
47.2901231,11.407558,1472.156
47.2901273,11.4075714,1473.314
47.2900303,11.4076523,1439.769
47.2900301,11.4076613,1440.931
47.2900294,11.4076713,1441.398
47.2900286,11.407681,1441.897
47.2900274,11.4076902,1442.326
47.2900279,11.4076966,1442.403
47.2900295,11.4077043,1442.334
47.2900314,11.4077099,1441.924
