Latitude,Longitude,Altitude
47.2941011,11.3921146,1535.282
47.2941046,11.3921104,1535.059
47.2941074,11.3921078,1535.168
47.2941119,11.3921023,1534.909
47.2941152,11.3920985,1534.922
47.2941174,11.3920953,1535.396
47.2941198,11.3920917,1535.553
47.2941223,11.392088,1535.398
47.2941246,11.3920846,1535.845
47.2941269,11.3920813,1535.578
47.2941282,11.3920796,1535.951
47.2941264,11.3920835,1535.958
47.2941242,11.3920879,1536.016
47.2941208,11.3920944,1536.583
47.2941168,11.3920997,1536.643
47.2941127,11.3921052,1537.144
47.294109,11.3921099,1537.207
47.2941041,11.3921172,1536.879
47.2940996,11.3921236,1536.372
47.2940949,11.3921307,1535.923
47.2940905,11.3921374,1534.934
47.2940865,11.3921434,1534.449
47.294082,11.3921498,1534.741
47.2940795,11.3921522,1535.872
47.2940779,11.3921531,1535.792
47.2940723,11.3921614,1535.983
47.2940689,11.392167,1536.491
47.2940664,11.3921703,1536.399
47.2940642,11.3921728,1536.614
47.2940618,11.3921754,1537.327
47.2940597,11.3921779,1537.556
47.2940577,11.3921808,1538.106
47.2940546,11.3921858,1538.603
47.2940444,11.3922011,1538.774
47.2940359,11.3922148,1538.747
47.2940263,11.3922289,1539.383
47.2940159,11.3922446,1540.06
47.2940059,11.3922579,1539.568
47.2939958,11.3922728,1538.953
47.2939848,11.3922891,1538.558
47.2939732,11.3923064,1539.588
47.2939612,11.3923238,1539.379
47.2939489,11.3923422,1539.19
47.2939369,11.3923604,1539.134
47.2939249,11.3923789,1538.959
47.2939128,11.3923977,1538.594
47.2938946,11.3924253,1539.244
47.2938854,11.3924403,1539.805
47.2938762,11.3924549,1540.344
47.2938727,11.3924598,1540.345
47.2938691,11.3924647,1540.346
47.2938656,11.3924696,1540.347
47.2938621,11.3924745,1540.347
47.2938585,11.3924794,1540.348
47.293855,11.3924843,1540.349
47.2938514,11.3924892,1540.35
47.2938479,11.3924941,1540.35
47.2938398,11.3925078,1538.326
47.2938309,11.3925209,1538.144
47.2938273,11.392526,1538.144
47.2938237,11.3925311,1538.145
47.2938201,11.3925362,1538.146
47.2938165,11.3925413,1538.147
47.293813,11.3925464,1538.148
47.2938094,11.3925515,1538.149
47.2938058,11.3925566,1538.15
47.2938022,11.3925617,1538.15
47.2937986,11.3925668,1538.151
47.293795,11.3925719,1538.152
47.2937915,11.392577,1538.153
47.2937879,11.3925821,1538.154
47.2937843,11.3925872,1538.155
47.2937807,11.3925923,1538.156
47.2937771,11.3925974,1538.157
47.2937735,11.3926025,1538.157
47.29377,11.3926076,1538.158
47.2937664,11.3926127,1538.159
47.2937628,11.3926178,1538.16
