Latitude,Longitude,Altitude
47.2880225,11.4046695,857.974
47.2880244,11.404678,857.741
47.288027,11.404686,857.467
47.2880296,11.4046945,857.197
47.2880327,11.4047027,856.986
47.2880349,11.4047102,856.851
47.2880361,11.4047191,856.999
47.2880359,11.4047256,856.865
47.2880354,11.4047317,856.583
47.2880344,11.4047377,856.52
47.2880341,11.4047401,856.304
47.2880318,11.4047446,856.282
47.2880297,11.4047484,856.286
47.2880277,11.4047506,856.079
47.2880254,11.4047534,855.843
47.288022,11.4047552,855.537
47.2880192,11.4047564,854.97
47.2880167,11.4047591,854.699
47.2880142,11.4047605,854.481
47.2880117,11.4047632,854.399
47.2880086,11.404766,854.449
47.288006,11.4047697,854.75
47.2880033,11.4047706,854.359
47.2880006,11.4047736,854.408
47.2879982,11.4047754,854.66
47.2879964,11.4047788,854.707
47.2879945,11.4047827,854.458
47.2879932,11.4047853,854.226
47.2879929,11.4047887,854.123
47.2879914,11.4047923,854.109
47.2879903,11.4047965,854.022
47.2879907,11.4048004,854.031
47.2879897,11.4048029,853.701
47.2879892,11.404808,853.901
47.287989,11.404811,853.675
47.2879903,11.4048158,853.44
47.2879902,11.4048185,853.318
47.2879902,11.4048212,853.08
47.2879908,11.4048257,853.038
47.2879921,11.4048297,852.937
47.2879931,11.4048336,852.888
47.2879952,11.4048385,852.887
47.2879974,11.4048426,852.863
47.2879979,11.4048478,852.853
47.2879974,11.4048522,852.725
47.2879985,11.4048575,852.745
47.2880011,11.4048624,852.591
47.2880013,11.4048672,852.418
47.2880026,11.404872,852.275
47.2880037,11.4048768,852.161
47.2880061,11.4048832,852.095
47.2880065,11.4048893,851.728
47.2880058,11.4048966,851.373
47.2880066,11.4049036,851.093
47.2880088,11.4049097,850.907
47.2880123,11.404916,850.802
47.2880145,11.4049234,850.699
47.2880155,11.4049325,850.568
47.2880162,11.4049411,850.393
47.2880173,11.4049498,850.174
47.2880177,11.404957,849.796
47.2880183,11.4049645,849.514
47.288019,11.4049727,849.541
47.2880191,11.404979,849.201
47.2880175,11.4049859,848.76
47.2880163,11.4049947,848.826
47.2880147,11.4050026,848.773
47.2880132,11.4050092,848.716
47.2880106,11.4050165,848.489
47.2880083,11.4050228,848.306
47.2880058,11.4050281,848.144
47.2880039,11.4050329,848.194
47.2880016,11.4050373,848.095
47.2879994,11.4050427,848.187
47.287996,11.4050476,848.026
47.2879933,11.4050509,847.774
47.287991,11.4050559,847.898
47.2879885,11.4050598,847.69
47.2879856,11.4050635,847.502
