Latitude,Longitude,Altitude
47.2902764,11.404113,1263.495
47.2902686,11.4041093,1262.467
47.2902606,11.404106,1261.43
47.2902534,11.4041033,1260.44
47.2902466,11.4041003,1259.434
47.2902405,11.4040961,1258.388
47.2902339,11.4040925,1257.407
47.2902274,11.4040892,1256.496
47.290221,11.4040857,1255.602
47.2902151,11.4040823,1254.796
47.2902092,11.4040792,1254.002
47.2902027,11.4040758,1253.125
47.2901967,11.4040727,1252.296
47.2901906,11.4040699,1251.509
47.2901844,11.4040677,1250.751
47.2901787,11.4040645,1249.994
47.2901738,11.404061,1249.328
47.2901688,11.4040592,1248.704
47.2901636,11.4040572,1248.037
47.2901574,11.4040567,1247.386
47.2901521,11.4040561,1246.765
47.2901468,11.4040576,1246.164
47.2901435,11.4040607,1245.516
47.290142,11.4040567,1244.906
47.2901388,11.4040541,1244.267
47.2901352,11.4040522,1243.583
47.2901311,11.4040511,1242.878
47.2901256,11.4040498,1242.118
47.2901203,11.4040485,1241.397
47.2901173,11.4040472,1240.678
47.2901143,11.404047,1239.978
47.2901097,11.4040472,1239.27
47.290105,11.4040456,1238.555
47.2901012,11.4040426,1237.826
47.2900965,11.4040407,1237.147
47.2900929,11.4040385,1236.508
47.2900894,11.4040359,1235.864
47.2900861,11.404034,1235.238
47.290081,11.4040337,1234.594
47.2900737,11.4040356,1233.886
47.2900673,11.404036,1233.19
47.2900619,11.4040359,1232.58
47.2900582,11.4040357,1232.043
47.2900519,11.404036,1231.306
47.290047,11.4040348,1230.409
47.2900441,11.4040312,1229.825
47.2900411,11.404029,1229.278
47.2900391,11.4040286,1228.792
47.2900356,11.4040275,1228.217
47.290032,11.4040259,1227.698
47.290029,11.4040251,1227.253
47.2900262,11.4040246,1226.766
47.290023,11.4040248,1226.323
47.2900194,11.4040254,1225.881
47.2900158,11.4040263,1225.417
47.2900124,11.404028,1224.964
47.2900099,11.4040291,1224.535
47.2900066,11.4040307,1224.065
47.2900042,11.4040315,1223.58
47.2900026,11.404031,1223.121
47.2900004,11.4040305,1222.622
47.2899974,11.4040307,1222.154
47.2899932,11.4040316,1221.63
47.2899897,11.4040325,1221.122
47.2899868,11.4040324,1220.687
47.2899847,11.4040303,1220.271
47.2899818,11.404031,1219.884
47.2899787,11.4040321,1219.502
47.2899765,11.4040331,1219.153
47.2899737,11.4040343,1218.764
47.2899715,11.4040363,1218.428
47.289968,11.4040405,1218.064
47.2899671,11.4040398,1217.69
47.2899669,11.4040368,1217.297
47.2899655,11.4040358,1216.94
47.2899648,11.404034,1216.598
47.2899633,11.4040331,1216.287
47.2899619,11.4040313,1215.975
47.2899576,11.4040306,1215.631
47.2899552,11.4040288,1215.258
47.2899524,11.4040264,1214.829
47.289952,11.4040236,1214.421
47.2899523,11.4040201,1214.035
47.2899517,11.4040197,1213.668
47.2899497,11.4040191,1213.301
47.289947,11.4040188,1212.934
47.2899441,11.4040185,1212.544
47.2899415,11.4040182,1212.153
47.2899362,11.4040191,1211.752
47.2899295,11.4040206,1211.321
47.2899231,11.4040203,1210.938
47.2899174,11.4040201,1210.572
47.2899107,11.40402,1210.037
47.2899026,11.4040207,1209.544
47.2898948,11.4040207,1208.986
47.2898875,11.4040185,1208.358
47.2898788,11.4040163,1207.643
47.2898709,11.4040141,1206.989
47.2898642,11.4040121,1206.519
47.2898567,11.4040125,1206.107
47.2898507,11.4040108,1205.719
47.2898452,11.4040086,1205.311
47.2898399,11.4040059,1204.883
47.2898359,11.4040029,1204.481
47.2898295,11.4040014,1204.053
47.2898241,11.4039981,1203.659
47.289818,11.4039947,1203.277
47.2898105,11.4039927,1202.851
47.2898022,11.4039913,1202.404
47.2897936,11.40399,1201.965
47.2897856,11.4039879,1201.53
47.289777,11.4039866,1201.075
47.2897704,11.4039838,1200.644
47.2897627,11.4039818,1200.194
47.2897546,11.4039801,1199.765
47.2897473,11.4039779,1199.346
47.2897418,11.403974,1198.983
47.2897364,11.4039707,1198.641
47.2897315,11.4039681,1198.293
47.289744,11.4039778,1201.524
47.2897553,11.4039889,1208.245
47.2897711,11.4039969,1211.532
47.2897851,11.4040058,1213.976
47.2897801,11.4040057,1212.21
47.2897781,11.4040039,1211.86
47.2897763,11.4040017,1211.603
47.2897759,11.4039995,1211.234
47.2897754,11.4039978,1210.917
47.2897749,11.4039961,1210.499
47.2897746,11.403994,1210.264
47.2897708,11.4039938,1209.966
47.2897673,11.4039921,1209.325
47.2897616,11.4039908,1208.094
47.2897588,11.4039898,1207.562
47.2897554,11.4039893,1207.15
47.2897514,11.4039893,1206.672
47.28975,11.4039867,1206.216
47.2897485,11.4039865,1205.737
47.2897467,11.4039878,1205.277
47.2897456,11.4039878,1204.878
47.2897442,11.4039878,1204.506
47.2897427,11.4039866,1204.191
47.2897432,11.4039819,1203.841
47.2897383,11.4039822,1203.368
47.289732,11.4039844,1202.928
47.2897263,11.4039862,1202.516
47.2897211,11.4039884,1202.154
47.2897174,11.4039874,1201.84
47.2897137,11.4039863,1201.528
47.2897088,11.4039887,1201.125
47.2897033,11.4039892,1200.673
47.2896994,11.4039879,1200.194
47.2896946,11.4039862,1199.671
47.2896889,11.4039838,1199.131
47.2896857,11.4039815,1198.633
47.2896847,11.4039796,1198.153
47.2896833,11.4039765,1197.427
47.2896798,11.4039753,1196.729
47.2896783,11.4039743,1196.322
47.2896794,11.4039693,1195.96
47.2896815,11.4039604,1195.558
47.2896786,11.4039592,1195.118
47.2896767,11.4039577,1194.698
47.2896756,11.403956,1194.262
47.2896718,11.4039567,1193.799
47.2896668,11.4039569,1193.397
47.2896622,11.4039559,1192.995
47.2896593,11.4039534,1192.562
47.2896562,11.4039508,1192.179
47.2896525,11.4039491,1191.798
47.289649,11.403949,1191.39
47.2896456,11.4039488,1190.987
47.2896437,11.4039477,1190.619
47.2896405,11.4039469,1190.18
47.2896382,11.403945,1189.678
47.2896351,11.4039431,1189.222
47.2896308,11.4039433,1188.725
47.2896275,11.4039422,1188.288
47.2896236,11.4039408,1187.799
47.2896213,11.4039365,1187.285
47.2896187,11.4039332,1186.742
47.2896142,11.4039322,1186.202
47.289611,11.4039302,1185.739
47.2896165,11.4039219,1185.257
47.2896083,11.4039189,1183.931
47.2896039,11.4039111,1182.641
47.2895973,11.4039063,1181.344
47.2895918,11.4039023,1180.308
47.2895871,11.4038982,1179.27
47.2895811,11.4038932,1178.105
47.2895747,11.4038872,1176.886
47.2895689,11.4038861,1176.163
47.2895661,11.4038837,1175.565
47.2895636,11.4038822,1175.08
47.2895613,11.4038797,1174.567
47.2895574,11.4038771,1173.883
47.2895533,11.4038742,1173.267
47.2895496,11.4038709,1172.641
47.2895472,11.4038692,1172.248
47.289545,11.4038672,1171.833
47.289543,11.4038654,1171.472
47.2895407,11.4038638,1171.082
47.2895372,11.403862,1170.651
47.2895319,11.4038587,1169.92
47.2895269,11.4038555,1169.217
47.2895216,11.4038528,1168.444
47.2895151,11.4038503,1167.511
47.2895118,11.4038459,1166.642
47.2895063,11.4038424,1165.769
47.2894992,11.4038377,1164.606
47.2894934,11.4038318,1163.369
47.2894862,11.4038256,1161.842
47.2894807,11.4038193,1160.566
47.2894747,11.4038133,1159.239
47.2894869,11.4038156,1160.994
47.2894978,11.4038165,1164.907
47.2895074,11.4038163,1166.342
47.2895176,11.4038162,1167.221
47.289527,11.4038162,1167.95
47.2895375,11.4038166,1169.511
47.2895479,11.4038175,1170.967
47.2895591,11.4038185,1171.812
47.2895723,11.4038219,1171.619
47.2895864,11.4038267,1176.466
47.2896004,11.4038313,1179.37
47.2896154,11.4038352,1180.513
47.2896297,11.4038398,1182.337
47.2896434,11.4038445,1184.819
47.2896577,11.4038486,1187.146
47.2896716,11.4038537,1189.811
47.2896858,11.4038577,1192.128
47.2897001,11.403862,1194.568
47.2897013,11.4038624,1194.568
47.2897025,11.4038628,1194.568
47.2897038,11.4038632,1194.568
47.289705,11.4038636,1194.568
47.2897062,11.403864,1194.568
47.2897074,11.4038645,1194.568
47.2897086,11.4038649,1194.568
47.2897098,11.4038653,1194.569
47.2897111,11.4038657,1194.569
47.2897123,11.4038661,1194.569
47.2897135,11.4038665,1194.569
47.2897147,11.4038669,1194.569
47.2897159,11.4038674,1194.569
47.2897171,11.4038678,1194.569
47.2897184,11.4038682,1194.569
47.2897196,11.4038686,1194.569
47.2897208,11.403869,1194.569
47.289722,11.4038694,1194.569
47.2897232,11.4038698,1194.569
47.2897244,11.4038703,1194.569
47.2897257,11.4038707,1194.569
47.2897269,11.4038711,1194.569
47.2897281,11.4038715,1194.569
47.2897293,11.4038719,1194.569
47.2897305,11.4038723,1194.57
47.2897317,11.4038728,1194.57
47.2897329,11.4038732,1194.57
47.2897342,11.4038736,1194.57
47.2897354,11.403874,1194.57
47.2897366,11.4038744,1194.57
47.2897378,11.4038748,1194.57
47.289739,11.4038752,1194.57
47.2897402,11.4038757,1194.57
47.2897442,11.4038619,1199.171
47.2897515,11.4038658,1201.933
47.2897596,11.403868,1204.83
47.2897689,11.403873,1207.396
47.289778,11.4038777,1209.343
47.2897854,11.4038812,1211.402
47.2897925,11.4038842,1213.353
47.2897994,11.4038868,1214.391
47.2898,11.4038875,1216.192
47.2898101,11.4038954,1218.093
47.2898201,11.4038999,1219.436
47.2898131,11.4039001,1211.666
47.2898105,11.4038989,1211.962
47.2898079,11.4038986,1212.011
47.2898044,11.4038983,1212.022
47.2898152,11.4039033,1214.292
47.2898261,11.4039075,1218.656
47.2898369,11.4039111,1220.455
47.2898376,11.4039086,1221.36
47.2898477,11.4039131,1223.433
47.2898583,11.4039201,1225.99
47.2898692,11.4039257,1227.763
47.2898795,11.4039278,1228.871
47.2898897,11.4039276,1231.353
47.2898981,11.4039277,1236.582
47.2898993,11.4039243,1234.157
47.2898953,11.4039204,1233.264
47.2898887,11.4039175,1232.449
47.2898826,11.4039152,1231.64
47.2898773,11.4039126,1231.07
47.2898748,11.4039112,1230.687
47.2898732,11.403909,1230.382
47.2898736,11.4039059,1230.096
47.2898767,11.4039022,1229.812
47.289874,11.4039005,1229.448
47.2898709,11.4038977,1229.158
47.2898703,11.4038941,1228.889
47.2898685,11.4038921,1228.601
47.2898655,11.4038901,1228.274
47.2898622,11.4038902,1227.888
47.2898597,11.4038902,1227.476
47.2898585,11.403889,1227.105
47.2898564,11.4038887,1226.692
47.2898634,11.4038942,1228.207
47.2898746,11.4038977,1228.578
47.289887,11.4039015,1229.263
47.2898975,11.4039062,1232.554
47.2899103,11.4039101,1233.94
47.2899235,11.4039141,1234.702
47.28994,11.4039157,1236.856
47.2899575,11.4039168,1237.912
47.2899664,11.4039212,1239.426
47.2899755,11.403925,1240.495
47.289986,11.4039285,1241.841
47.2899953,11.403933,1243.431
47.2900055,11.4039366,1245.047
47.2900155,11.4039394,1247.399
47.2900234,11.4039434,1247.784
47.2900265,11.4039486,1249.184
47.2900402,11.4039507,1249.965
47.2900523,11.4039535,1252.123
47.2900598,11.403958,1255.379
47.290072,11.4039602,1256.368
47.2900807,11.4039611,1257.701
47.2900837,11.4039652,1258.825
47.2900894,11.4039678,1260.158
47.2900962,11.4039698,1262.402
47.2900985,11.4039733,1263.374
47.2901043,11.4039748,1266.044
47.2901081,11.4039744,1265.181
47.2901119,11.4039748,1266.062
47.2901165,11.4039737,1267.318
47.2901202,11.4039734,1268.176
47.2901271,11.4039725,1266.371
47.2901286,11.4039749,1269.383
47.2901321,11.4039763,1270.669
47.2901372,11.4039755,1273.305
47.2901435,11.4039752,1273.87
47.2901489,11.4039756,1274.556
47.2901531,11.4039752,1272.046
47.2901613,11.4039742,1272.898
47.290171,11.4039732,1273.661
47.2901744,11.4039727,1273.908
47.2901789,11.4039711,1275.424
47.2901837,11.4039695,1275.619
47.2901883,11.4039683,1275.624
47.2901912,11.4039685,1277.23
47.290201,11.4039683,1278.847
47.2902097,11.4039685,1279.964
47.2902185,11.4039662,1282.976
47.2902271,11.4039649,1282.037
47.2902348,11.4039643,1283.786
47.2902406,11.4039623,1284.944
47.2902446,11.4039618,1285.519
47.2902501,11.4039603,1286.256
47.2902549,11.4039594,1286.284
47.2902597,11.4039584,1286.152
47.2902651,11.4039572,1286.867
47.2902696,11.4039567,1286.904
47.290277,11.4039566,1287.667
47.2902846,11.403956,1287.209
47.2902921,11.4039568,1285.258
47.2902999,11.4039576,1286.631
47.2903072,11.4039587,1288.061
47.2903145,11.4039598,1288.909
47.2903196,11.4039607,1289.318
47.2903236,11.4039612,1289.969
47.2903284,11.4039614,1290.046
47.290333,11.4039617,1290.575
47.2903366,11.4039628,1291.349
47.2903418,11.4039641,1292.927
47.2903473,11.4039636,1294.923
47.2903524,11.4039642,1298.057
47.2903572,11.4039654,1297.292
47.2903633,11.4039658,1298.89
47.2903692,11.4039667,1298.771
47.2903783,11.4039686,1299.295
47.2903853,11.4039713,1300.182
47.2903929,11.4039744,1298.302
47.2904009,11.4039774,1293.122
47.2904077,11.4039796,1294.552
47.2904082,11.4039816,1295.382
47.2904179,11.4039844,1297.189
47.2904199,11.4039876,1296.957
47.2904215,11.4039887,1298.449
47.2904332,11.4039937,1301.021
47.2904397,11.4039968,1302.083
47.2904447,11.4039999,1303.143
47.2904508,11.4040033,1303.926
47.2904581,11.4040064,1304.331
47.2904643,11.4040091,1305.369
47.2904673,11.4040118,1305.907
47.2904726,11.4040144,1306.939
47.2904755,11.4040179,1307.091
47.2904752,11.4040225,1307.665
47.2904766,11.4040273,1308.237
47.2904816,11.4040314,1308.167
47.2904843,11.4040348,1308.615
47.2904911,11.4040377,1308.99
47.2904978,11.4040403,1307.472
47.2905031,11.4040431,1308.315
47.2905092,11.4040458,1309.416
47.2905173,11.4040494,1315.987
47.2905236,11.4040536,1316.57
47.2905278,11.4040568,1312.494
47.2905248,11.4040616,1315.653
47.2905206,11.4040655,1312.377
47.2905237,11.4040684,1313.682
47.2905265,11.4040708,1315.479
47.2905313,11.4040737,1321.126
47.2905383,11.4040761,1323.105
47.2905428,11.4040799,1322.391
47.2905473,11.4040837,1322.818
47.290551,11.4040879,1318.027
47.2905542,11.4040918,1318.884
47.2905571,11.4040958,1320.101
47.29056,11.4041011,1319.62
47.2905634,11.4041057,1320.147
47.2905693,11.4041091,1319.696
47.2905776,11.4041109,1320.784
47.290595,11.4041115,1321.665
47.2906113,11.4041139,1322.502
47.2906313,11.4041161,1322.48
47.2906437,11.4041181,1323.924
47.290655,11.4041208,1325.066
47.2906612,11.4041221,1325.638
47.2906659,11.4041252,1327.061
47.2906712,11.4041286,1326.29
47.2906758,11.4041328,1327.343
47.2906836,11.4041345,1331.172
47.2906872,11.404138,1327.454
47.2906898,11.4041434,1328.252
47.2906928,11.4041451,1327.596
47.2906914,11.4041495,1332.622
47.2906851,11.4041544,1332.673
47.2906761,11.4041588,1331.091
47.2906712,11.4041608,1329.646
47.2906663,11.4041637,1328.44
47.2906601,11.4041666,1327.516
47.2906542,11.4041703,1326.906
47.2906507,11.4041735,1326.506
47.2906474,11.4041755,1324.817
47.2906514,11.4041755,1323.177
47.2906504,11.4041788,1321.96
47.290648,11.4041816,1321.3
47.2906441,11.4041839,1320.734
47.2906393,11.404188,1320.096
47.2906331,11.4041922,1319.375
47.2906254,11.4041966,1318.69
47.2906181,11.4042003,1317.949
47.2906097,11.4042039,1317.187
47.2906013,11.4042049,1316.008
47.290592,11.4042068,1315.012
47.2905811,11.4042137,1314.296
47.2905742,11.4042162,1313.582
47.2905701,11.4042181,1312.907
47.2905633,11.4042235,1312.215
47.2905571,11.4042289,1311.552
47.2905539,11.4042346,1311.015
47.2905525,11.4042395,1310.518
47.2905518,11.4042418,1309.958
47.2905518,11.4042436,1309.35
47.29055,11.4042494,1308.84
47.2905507,11.4042553,1308.301
47.2905482,11.4042624,1307.63
47.2905461,11.4042678,1307.049
47.2905443,11.4042739,1306.446
47.2905411,11.4042782,1305.834
47.2905365,11.4042865,1305.299
47.2905338,11.4042953,1304.808
47.2905321,11.4043031,1304.354
47.2905287,11.4043123,1303.916
47.2905247,11.4043228,1303.508
47.2905242,11.4043293,1303.036
47.2905233,11.4043408,1302.552
47.2905203,11.4043532,1302.07
47.290515,11.4043662,1301.629
47.2905118,11.4043785,1301.152
47.2905083,11.404389,1300.662
47.2905032,11.404402,1300.246
47.2904988,11.4044129,1299.793
47.2904988,11.4044187,1299.226
47.2904995,11.4044229,1298.314
47.2904981,11.4044291,1297.471
47.2904953,11.4044349,1296.475
47.2904932,11.40444,1295.517
47.29049,11.4044466,1294.746
47.2904915,11.4044519,1293.963
47.2904944,11.4044563,1293.055
47.290495,11.404463,1292.208
47.2904959,11.4044679,1291.695
47.2904955,11.4044746,1291.235
47.2904948,11.4044816,1290.841
47.2904941,11.4044889,1290.445
47.2904931,11.4044961,1290.054
47.2904914,11.4045043,1289.674
47.2904901,11.4045105,1289.279
47.2904896,11.4045174,1288.914
47.2904888,11.4045263,1288.531
47.290488,11.4045343,1288.119
47.2904883,11.4045404,1287.263
47.2904877,11.4045473,1286.457
47.2904853,11.4045546,1285.674
47.2904848,11.4045605,1284.918
47.2904848,11.4045663,1284.301
47.2904854,11.4045732,1283.938
47.2904841,11.4045814,1283.605
47.2904814,11.4045924,1283.281
47.2904763,11.4046062,1283.005
47.2904732,11.4046184,1282.691
47.2904709,11.4046278,1282.338
47.2904711,11.4046371,1281.956
47.2904699,11.4046412,1280.554
47.2904662,11.4046481,1279.883
47.2904627,11.4046548,1279.221
47.2904582,11.4046608,1278.559
47.2904545,11.4046672,1277.986
47.2904499,11.4046747,1277.433
47.2904457,11.4046834,1276.91
47.2904434,11.4046914,1276.392
47.2904426,11.4046994,1275.893
47.290441,11.4047094,1275.408
47.2904372,11.4047204,1274.967
47.2904362,11.4047272,1274.509
47.2904331,11.4047349,1274.102
47.2904294,11.4047481,1273.848
47.2904329,11.4047488,1273.48
47.2904399,11.404744,1273.074
47.2904421,11.4047481,1272.721
47.2904432,11.4047544,1272.4
47.2904441,11.4047602,1272.082
47.2904452,11.4047676,1271.767
47.2904466,11.4047737,1271.452
47.290451,11.4047784,1271.121
47.2904519,11.4047855,1270.816
47.2904529,11.4047943,1270.502
47.2904524,11.4048043,1270.191
47.2904501,11.4048174,1269.881
47.2904449,11.4048327,1269.616
47.2904459,11.4048415,1269.018
47.2904437,11.4048497,1268.435
47.2904381,11.40486,1267.88
47.2904402,11.4048629,1267.291
47.2904398,11.4048705,1266.947
47.2904383,11.4048801,1266.6
47.2904362,11.404886,1266.264
47.2904363,11.4048874,1265.911
47.290434,11.4048896,1265.485
47.2904289,11.404897,1265.186
47.290424,11.4049044,1264.91
47.2904178,11.4049112,1264.639
47.2904159,11.4049159,1264.338
47.2904069,11.4049231,1264.046
47.2904024,11.4049293,1263.733
47.2904039,11.4049319,1263.401
47.2904091,11.404931,1263.035
47.2904116,11.4049308,1262.662
47.2904165,11.4049278,1262.237
47.2904167,11.40493,1261.563
47.2904193,11.4049347,1260.861
47.2904193,11.4049414,1260.264
47.290416,11.40495,1259.9
47.2904131,11.4049584,1259.543
47.2904096,11.4049683,1259.194
47.2904063,11.4049747,1258.857
47.2904021,11.4049791,1258.532
47.2903993,11.4049859,1258.199
47.2903945,11.4049956,1257.894
47.2903915,11.405004,1257.594
47.2903891,11.4050106,1257.264
47.2903884,11.4050164,1256.921
47.2903895,11.4050219,1256.586
47.2903919,11.4050262,1256.253
47.2903919,11.405032,1255.924
47.2903921,11.4050362,1255.579
47.2903916,11.4050419,1255.247
47.2903896,11.4050502,1254.933
47.290389,11.4050565,1254.63
47.2903854,11.4050651,1254.33
47.2903807,11.4050737,1254.056
47.2903753,11.4050825,1253.777
47.2903777,11.4050857,1253.475
47.2903795,11.4050925,1253.146
47.2903823,11.4050987,1252.806
47.2903833,11.4051056,1252.502
47.290381,11.4051177,1252.246
47.2903795,11.4051267,1251.976
47.2903786,11.4051295,1251.663
47.2903754,11.4051408,1251.362
47.2903761,11.4051491,1250.889
47.2903827,11.4051555,1251.44
47.290389,11.4051612,1250.07
47.2903946,11.4051724,1250.387
47.2904016,11.4051842,1251.164
47.2904075,11.4051935,1252.663
47.2904129,11.4052041,1252.339
47.2904187,11.4052121,1252.992
47.2904293,11.4052192,1252.537
47.2904351,11.4052258,1252.743
47.2904391,11.4052371,1253.908
47.2904427,11.4052517,1254.671
47.2904476,11.4052678,1255.125
47.2904537,11.4052767,1255.101
47.2904608,11.4052837,1255.641
47.290467,11.4052925,1255.771
47.2904717,11.4053034,1256.386
47.2904752,11.4053132,1256.932
47.2904759,11.4053243,1256.596
47.290478,11.4053369,1257.301
47.2904834,11.405347,1257.018
47.2904865,11.4053527,1257.888
47.2904906,11.4053574,1258.348
